time point,time step size,N strains,N haplotypes usable,site 1,site 2,number of polymoprhisms at site 1,number of polymoprhisms at site 2,minor allele freq site 1,minor allele freq site 2,D,|D'|,Chi,ChiSqDf
1980,40,1603,1603,2,58,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,62,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,2,63,2,3,0.00124766063631,0.277604491578,NaN,NaN,2.71116528675,0.000845653551699
1980,40,1603,1603,2,67,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00375468457214,1.1711430356e-06
1980,40,1603,1603,2,71,2,8,0.00124766063631,0.000623830318153,NaN,NaN,1.53664709281,0.000136943863543
1980,40,1603,1603,2,73,2,3,0.00124766063631,0.0168434185901,NaN,NaN,0.237560875465,7.4098838261e-05
1980,40,1603,1603,2,74,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,84,2,5,0.00124766063631,0.000623830318153,NaN,NaN,0.0201890201737,3.14863071954e-06
1980,40,1603,1603,2,86,2,4,0.00124766063631,0.000623830318153,NaN,NaN,1.51724388266,0.000315500911346
1980,40,1603,1603,2,88,2,4,0.00124766063631,0.00561447286338,NaN,NaN,1.54055343446,0.000320347979717
1980,40,1603,1603,2,89,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,90,2,7,0.00124766063631,0.000623830318153,NaN,NaN,4.69897337129,0.000488560342201
1980,40,1603,1603,2,91,2,3,0.00124766063631,0.000623830318153,NaN,NaN,1.49043409349,0.000464888987364
1980,40,1603,1603,2,93,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,95,2,4,0.00124766063631,0.00124766063631,NaN,NaN,2.73202220589,0.000568106093967
1980,40,1603,1603,2,96,2,2,0.00124766063631,0.433562071117,-0.000540938329528,1.0,1.53274935544,0.000956175518055
1980,40,1603,1603,2,99,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,100,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,102,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.0113064529149,3.52665405953e-06
1980,40,1603,1603,2,103,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.0125706116665,3.92096433765e-06
1980,40,1603,1603,2,105,2,2,0.00124766063631,0.00311915159077,-3.89164265846e-06,0.999999999996,0.00626563966982,3.90869598866e-06
1980,40,1603,1603,2,108,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,112,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,113,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,115,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,118,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,119,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,123,2,2,0.00124766063631,0.139737991266,-0.0001743455911,1.0,0.325278934169,0.000202918860991
1980,40,1603,1603,2,125,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,130,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,131,2,5,0.00124766063631,0.000623830318153,NaN,NaN,1.53664709281,0.000239651761199
1980,40,1603,1603,2,132,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,133,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,136,2,4,0.00124766063631,0.00311915159077,NaN,NaN,0.0407892743674,8.48186200196e-06
1980,40,1603,1603,2,137,2,5,0.00124766063631,0.000623830318153,NaN,NaN,1.46777723382,0.000228910984689
1980,40,1603,1603,2,138,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,139,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,140,2,2,0.00124766063631,0.00499064254523,-6.22662825356e-06,1.0,0.0100438793152,6.26567642872e-06
1980,40,1603,1603,2,141,2,2,0.00124766063631,0.349344978166,-0.000435863977749,1.0,1.07516694683,0.000670721738511
1980,40,1603,1603,2,142,2,3,0.00124766063631,0.00436681222707,NaN,NaN,0.0227413071877,7.09335844908e-06
1980,40,1603,1603,2,143,2,2,0.00124766063631,0.00249532127261,-3.11331412683e-06,1.00000000002,0.00500937695679,3.1250012207e-06
1980,40,1603,1603,2,144,2,8,0.00124766063631,0.000623830318153,NaN,NaN,2.6836402431,0.000239162306666
1980,40,1603,1603,2,146,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,2,151,2,3,0.00124766063631,0.000623830318153,NaN,NaN,1.49043409349,0.000464888987364
1980,40,1603,1603,2,152,2,4,0.00124766063631,0.000623830318153,NaN,NaN,1.52886019395,0.000317916447068
1980,40,1603,1603,2,156,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,159,2,2,0.00124766063631,0.00311915159077,-3.89164265846e-06,0.999999999996,0.00626563966982,3.90869598866e-06
1980,40,1603,1603,2,160,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,161,2,6,0.00124766063631,0.000623830318153,NaN,NaN,2.31202440679,0.000288462184253
1980,40,1603,1603,2,163,2,2,0.00124766063631,0.427323767935,-0.000533155044211,1.0,1.49423903089,0.000932151610037
1980,40,1603,1603,2,164,2,4,0.00124766063631,0.00249532127261,NaN,NaN,1.53664709281,0.000319535681599
1980,40,1603,1603,2,165,2,6,0.00124766063631,0.000623830318153,NaN,NaN,1.51338874321,0.000188819556233
1980,40,1603,1603,2,168,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,169,2,4,0.00124766063631,0.00187149095446,NaN,NaN,0.0189152875171,3.93330994325e-06
1980,40,1603,1603,2,174,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,176,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,177,2,2,0.00124766063631,0.093574547723,-0.000116749279754,1.0,0.206727299223,0.000128962756845
1980,40,1603,1603,2,179,2,5,0.00124766063631,0.000623830318153,NaN,NaN,0.0317252604321,4.94779482722e-06
1980,40,1603,1603,2,181,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.157666431562,4.91785500818e-05
1980,40,1603,1603,2,183,2,3,0.00124766063631,0.000623830318153,NaN,NaN,1.02010513674,0.000318186256001
1980,40,1603,1603,2,184,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,185,2,2,0.00124766063631,0.00249532127261,-3.11331412683e-06,1.00000000002,0.00500937695679,3.1250012207e-06
1980,40,1603,1603,2,186,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,2,187,2,3,0.00124766063631,0.000623830318153,NaN,NaN,4.61606856539,0.00143982176088
1980,40,1603,1603,2,188,2,2,0.00124766063631,0.00748596381784,-9.3399423805e-06,1.00000000002,0.0151036965818,9.42214384394e-06
1980,40,1603,1603,2,190,2,3,0.00124766063631,0.000623830318153,NaN,NaN,1.51724388266,0.000473251367018
1980,40,1603,1603,2,192,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,194,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.130395247157,4.06722542597e-05
1980,40,1603,1603,2,195,2,2,0.00124766063631,0.0268247036806,-3.3468126863e-05,1.0,0.0551970723426,3.44336072006e-05
1980,40,1603,1603,2,197,2,4,0.00124766063631,0.00124766063631,NaN,NaN,0.0846309483101,1.759845047e-05
1980,40,1603,1603,2,198,2,4,0.00124766063631,0.00124766063631,NaN,NaN,0.206727299223,4.29875856152e-05
1980,40,1603,1603,2,199,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.159121088041,4.96322794886e-05
1980,40,1603,1603,2,203,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,204,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,2,205,2,2,0.00124766063631,0.048658764816,-6.07096254722e-05,1.0,0.102422870952,6.38944921719e-05
1980,40,1603,1603,2,210,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1601,2,212,2,7,0.00124921923798,0.000624609618988,NaN,NaN,0.0766197096272,7.97623460621e-06
1980,40,1603,1603,2,213,2,3,0.00124766063631,0.000623830318153,NaN,NaN,1.51724388266,0.000473251367018
1980,40,1603,1594,2,214,2,5,0.00125470514429,0.00313676286073,NaN,NaN,0.151336981805,2.3735411199e-05
1980,40,1603,1603,2,215,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00375468457214,1.1711430356e-06
1980,40,1603,1603,2,217,2,5,0.00124766063631,0.000623830318153,NaN,NaN,1.5483920448,0.000241483475483
1980,40,1603,1603,2,218,2,4,0.00124766063631,0.000623830318153,NaN,NaN,1.52110748565,0.000316304322239
1980,40,1603,1603,2,223,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,224,2,5,0.00124766063631,0.000623830318153,NaN,NaN,1.5483920448,0.000241483475483
1980,40,1603,1603,2,227,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,231,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,232,2,4,0.00124766063631,0.00124766063631,NaN,NaN,0.0138363585573,2.87717998696e-06
1980,40,1603,1603,2,233,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00375468457214,1.1711430356e-06
1980,40,1603,1603,2,235,2,4,0.00124766063631,0.000623830318153,NaN,NaN,0.0900732674412,1.87301450283e-05
1980,40,1603,1603,2,237,2,3,0.00124766063631,0.00124766063631,NaN,NaN,0.0100438793152,3.13283821436e-06
1980,40,1603,1603,2,239,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,240,2,2,0.00124766063631,0.00998128509046,-1.24532565072e-05,1.00000000001,0.0201890201737,1.25945228781e-05
1980,40,1603,1603,2,243,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,244,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,245,2,3,0.00124766063631,0.0573923892701,NaN,NaN,0.308520277778,9.62321515216e-05
1980,40,1603,1603,2,248,2,6,0.00124766063631,0.000623830318153,NaN,NaN,1.44171293156,0.000179876847357
1980,40,1603,1603,2,250,2,4,0.00124766063631,0.00124766063631,NaN,NaN,0.0151036965818,3.14071461465e-06
1980,40,1603,1603,2,253,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,255,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,256,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,261,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,262,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,263,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,2,267,2,3,0.00124766063631,0.0174672489083,NaN,NaN,0.879014126046,0.000274177830956
1980,40,1603,1603,2,269,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,270,2,4,0.00124766063631,0.000623830318153,NaN,NaN,1.5761024499,0.000327740164255
1980,40,1603,1603,2,271,2,4,0.00124766063631,0.000623830318153,NaN,NaN,0.0394894730234,8.21157683996e-06
1980,40,1603,1603,2,272,2,3,0.00124766063631,0.00187149095446,NaN,NaN,0.0189152875171,5.89996491488e-06
1980,40,1603,1603,2,273,2,3,0.00124766063631,0.00124766063631,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,2,276,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,277,2,3,0.00124766063631,0.000623830318153,NaN,NaN,1.52110748565,0.000474456483359
1980,40,1603,1603,2,279,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,280,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,282,2,2,0.00124766063631,0.350592638802,-0.000437420634813,1.0,1.08107984863,0.00067441038592
1980,40,1603,1603,2,284,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,287,2,2,0.00124766063631,0.0199625701809,-2.49065130143e-05,1.0,0.0407892743674,2.54455860059e-05
1980,40,1603,1603,2,291,2,3,0.00124766063631,0.00187149095446,NaN,NaN,0.0214643590505,6.69505896772e-06
1980,40,1603,1603,2,292,2,5,0.00124766063631,0.000623830318153,NaN,NaN,0.00626563966982,9.77173997165e-07
1980,40,1603,1603,2,294,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,297,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,298,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,299,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,301,2,4,0.00124766063631,0.00124766063631,NaN,NaN,0.0214643590505,4.46337264514e-06
1980,40,1603,1603,2,311,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,314,2,3,0.00124766063631,0.00187149095446,NaN,NaN,0.0125706116665,3.92096433765e-06
1980,40,1603,1603,2,322,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,328,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.0176431580482,5.50316844923e-06
1980,40,1603,1603,2,333,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,335,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,345,2,4,0.00124766063631,0.00124766063631,NaN,NaN,0.0113064529149,2.35110270635e-06
1980,40,1603,1603,2,347,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,355,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,356,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,357,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,358,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,360,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.0125706116665,3.92096433765e-06
1980,40,1603,1603,2,362,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,372,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,380,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,391,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,394,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,400,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,407,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,408,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,2,409,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,414,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,416,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,418,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,422,2,2,0.00124766063631,0.00998128509046,-1.24532565072e-05,1.00000000001,0.0201890201737,1.25945228781e-05
1980,40,1603,1603,2,424,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,428,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,430,2,2,0.00124766063631,0.0112289457268,-1.40099135705e-05,0.999999999998,0.0227413071877,1.41867168982e-05
1980,40,1603,1603,2,431,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,432,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,433,2,2,0.00124766063631,0.00311915159077,-3.89164265846e-06,0.999999999996,0.00626563966982,3.90869598866e-06
1980,40,1603,1603,2,434,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,435,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,437,2,4,0.00124766063631,0.000623830318153,NaN,NaN,0.0189152875171,3.93330994325e-06
1980,40,1603,1603,2,438,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,440,2,2,0.00124766063631,0.00311915159077,-3.89164265846e-06,0.999999999996,0.00626563966982,3.90869598866e-06
1980,40,1603,1603,2,444,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,447,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,454,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,456,2,2,0.00124766063631,0.00374298190892,-4.66997119031e-06,1.00000000003,0.00752347566115,4.69337221531e-06
1980,40,1603,1603,2,474,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,482,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,487,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,493,2,2,0.00124766063631,0.00998128509046,-1.24532565072e-05,1.00000000001,0.0201890201737,1.25945228781e-05
1980,40,1603,1603,2,494,2,2,0.00124766063631,0.364316905802,-0.00045454386251,1.0,1.14765366837,0.00071594115307
1980,40,1603,1603,2,495,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,509,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,511,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,512,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,2,513,2,2,0.00124766063631,0.00374298190892,-4.66997119031e-06,1.00000000003,0.00752347566115,4.69337221531e-06
1980,40,1603,1603,2,516,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,520,2,2,0.00124766063631,0.443543356207,-0.000553391586035,1.0,1.59616187192,0.000995734168387
1980,40,1603,1603,2,521,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,522,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,523,2,2,0.00124766063631,0.00311915159077,-3.89164265846e-06,0.999999999996,0.00626563966982,3.90869598866e-06
1980,40,1603,1603,2,525,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,2,537,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,539,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,540,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,2,542,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
