time point,time step size,N strains,N haplotypes usable,site 1,site 2,number of polymoprhisms at site 1,number of polymoprhisms at site 2,minor allele freq site 1,minor allele freq site 2,D,|D'|,Chi,ChiSqDf
1980,40,1603,1603,4,108,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.0996659340695,1.03624385599e-05
1980,40,1603,1603,4,109,3,3,0.000623830318153,0.00249532127261,NaN,NaN,0.170829250676,2.66421164497e-05
1980,40,1603,1603,4,110,3,3,0.000623830318153,0.00124766063631,NaN,NaN,0.00500937695679,7.81250305176e-07
1980,40,1603,1603,4,111,3,5,0.000623830318153,0.000623830318153,NaN,NaN,0.162036286323,1.26353935062e-05
1980,40,1603,1603,4,112,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.0265818376789,2.76375937605e-06
1980,40,1603,1603,4,113,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.00626563966982,6.51449331444e-07
1980,40,1603,1603,4,114,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.0420907315094,4.37624573813e-06
1980,40,1603,1603,4,115,3,9,0.000623830318153,0.000623830318153,NaN,NaN,11.2742944077,0.000439577916707
1980,40,1603,1603,4,116,3,5,0.000623830318153,0.000623830318153,NaN,NaN,0.0765203418848,5.9669636529e-06
1980,40,1603,1603,4,117,3,5,0.000623830318153,0.000623830318153,NaN,NaN,0.0969162095796,7.55740873203e-06
1980,40,1603,1603,4,118,3,2,0.000623830318153,0.0199625701809,NaN,NaN,0.0407892743674,1.27227930029e-05
1980,40,1603,1603,4,119,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.0138363585573,1.43858999348e-06
1980,40,1603,1603,4,120,3,6,0.000623830318153,0.000623830318153,NaN,NaN,0.343996442282,2.14595410032e-05
1980,40,1603,1603,4,121,3,5,0.000623830318153,0.000623830318153,NaN,NaN,0.0291502937246,2.27310462606e-06
1980,40,1603,1603,4,122,3,3,0.000623830318153,0.00249532127261,NaN,NaN,0.0113064529149,1.76332702977e-06
1980,40,1603,1603,4,123,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00752347566115,1.17334305383e-06
1980,40,1603,1603,4,124,3,3,0.000623830318153,0.0093574547723,NaN,NaN,0.0873485646991,1.36226707266e-05
1980,40,1603,1603,4,125,3,3,0.000623830318153,0.00249532127261,NaN,NaN,0.0113064529149,1.76332702977e-06
1980,40,1603,1603,4,126,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00375468457214,5.85571517801e-07
1980,40,1603,1603,4,127,3,3,0.000623830318153,0.0118527760449,NaN,NaN,0.293642474884,4.57957696325e-05
1980,40,1603,1603,4,128,3,4,0.000623830318153,0.00124766063631,NaN,NaN,0.0684725272511,7.11920640997e-06
1980,40,1603,1603,4,129,3,2,0.000623830318153,0.032439176544,NaN,NaN,0.0671372784015,2.09411348726e-05
1980,40,1603,1603,4,130,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00626563966982,9.77173997165e-07
1980,40,1603,1603,4,131,3,4,0.000623830318153,0.00124766063631,NaN,NaN,0.0253000434425,2.63048902501e-06
1980,40,1603,1603,4,132,3,5,0.000623830318153,0.000623830318153,NaN,NaN,0.00752347566115,5.86671526914e-07
1980,40,1603,1603,4,133,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,4,136,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.00375468457214,3.90381011868e-07
1980,40,1603,1603,4,137,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,4,138,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,139,3,4,0.000623830318153,0.00249532127261,NaN,NaN,0.0473131814966,4.91923284431e-06
1980,40,1603,1603,4,140,3,4,0.000623830318153,0.000623830318153,NaN,NaN,2.90576608274,0.000302117496646
1980,40,1603,1603,4,141,3,3,0.000623830318153,0.00249532127261,NaN,NaN,0.0846309483101,1.31988378525e-05
1980,40,1603,1603,4,142,3,2,0.000623830318153,0.00311915159077,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,4,143,3,4,0.000623830318153,0.00249532127261,NaN,NaN,0.0538788817527,5.60187999092e-06
1980,40,1603,1603,4,144,3,3,0.000623830318153,0.00249532127261,NaN,NaN,0.0738307962439,1.15144722776e-05
1980,40,1603,1603,4,145,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,4,146,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.00500937695679,5.20833536784e-07
1980,40,1603,1603,4,148,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,149,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,150,3,2,0.000623830318153,0.00187149095446,NaN,NaN,0.00375468457214,1.1711430356e-06
1980,40,1603,1603,4,151,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,154,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00626563966982,9.77173997165e-07
1980,40,1603,1603,4,156,3,2,0.000623830318153,0.0155957579538,NaN,NaN,0.0317252604321,9.89558965444e-06
1980,40,1603,1603,4,157,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,4,158,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,162,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,163,3,2,0.000623830318153,0.0180910792265,NaN,NaN,0.0368948251053,1.15080552418e-05
1980,40,1603,1603,4,164,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00250155957336,3.90137176132e-07
1980,40,1603,1603,4,165,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00250155957336,3.90137176132e-07
1980,40,1603,1603,4,166,3,3,0.000623830318153,0.00124766063631,NaN,NaN,0.00626563966982,9.77173997165e-07
1980,40,1603,1603,4,167,3,2,0.000623830318153,0.00249532127261,NaN,NaN,0.00500937695679,1.56250061035e-06
1980,40,1603,1603,4,170,3,2,0.000623830318153,0.00436681222707,NaN,NaN,0.00878288788805,2.73951587275e-06
1980,40,1603,1603,4,175,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00250155957336,3.90137176132e-07
1980,40,1603,1603,4,177,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,4,178,3,5,0.000623830318153,0.000623830318153,NaN,NaN,0.0125706116665,9.80241084413e-07
1980,40,1603,1603,4,179,3,2,0.000623830318153,0.00311915159077,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,4,181,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,4,182,3,3,0.000623830318153,0.00436681222707,NaN,NaN,4.43475433259,0.000691633551557
1980,40,1603,1603,4,183,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.0100438793152,1.04427940479e-06
1980,40,1603,1603,4,184,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.00500937695679,5.20833536784e-07
1980,40,1603,1603,4,185,3,2,0.000623830318153,0.00873362445415,NaN,NaN,0.0176431580482,5.50316844923e-06
1980,40,1603,1603,4,186,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,188,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,189,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,190,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.0151036965818,2.35553596099e-06
1980,40,1603,1603,4,192,3,2,0.000623830318153,0.00187149095446,NaN,NaN,0.00375468457214,1.1711430356e-06
1980,40,1603,1603,4,197,3,2,0.000623830318153,0.024329382408,NaN,NaN,0.0499344239773,1.55753037983e-05
1980,40,1603,1603,4,198,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,4,199,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00375468457214,5.85571517801e-07
1980,40,1603,1603,4,200,3,3,0.000623830318153,0.00124766063631,NaN,NaN,0.0113064529149,1.76332702977e-06
1980,40,1603,1603,4,203,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.181178430148,1.88374329536e-05
1980,40,1603,1603,4,204,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.00500937695679,5.20833536784e-07
1980,40,1603,1603,4,205,3,2,0.000623830318153,0.00187149095446,NaN,NaN,0.00375468457214,1.1711430356e-06
1980,40,1603,1603,4,207,3,2,0.000623830318153,0.0280723643169,NaN,NaN,0.0578385299945,1.8040714284e-05
1980,40,1603,1603,4,208,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,4,212,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,214,3,3,0.000623830318153,0.008109794136,NaN,NaN,0.0538788817527,8.40281998639e-06
1980,40,1603,1603,4,218,3,3,0.000623830318153,0.0187149095446,NaN,NaN,39.1438480231,0.0061047797915
1980,40,1603,1603,4,220,3,4,0.000623830318153,0.000623830318153,NaN,NaN,0.10518704864,1.09364783364e-05
1980,40,1603,1603,4,225,3,2,0.000623830318153,0.00311915159077,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,4,226,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,228,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,229,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,230,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,4,231,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,236,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00500937695679,7.81250305176e-07
1980,40,1603,1603,4,237,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,4,240,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00375468457214,5.85571517801e-07
1980,40,1603,1603,4,241,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,243,3,2,0.000623830318153,0.00561447286338,NaN,NaN,0.0113064529149,3.52665405953e-06
1980,40,1603,1603,4,244,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,249,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,250,3,3,0.000623830318153,0.00623830318153,NaN,NaN,0.0846309483101,1.31988378525e-05
1980,40,1603,1603,4,251,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,4,252,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00500937695679,7.81250305176e-07
1980,40,1603,1603,4,253,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,254,3,2,0.000623830318153,0.00623830318153,NaN,NaN,0.0125706116665,3.92096433765e-06
1980,40,1603,1603,4,255,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.0304369616994,4.74687487515e-06
1980,40,1603,1603,4,256,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,257,3,2,0.000623830318153,0.00187149095446,NaN,NaN,0.00375468457214,1.1711430356e-06
1980,40,1603,1603,4,258,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,262,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,263,3,3,0.000623830318153,0.00187149095446,NaN,NaN,0.00878288788805,1.36975793638e-06
1980,40,1603,1603,4,265,3,2,0.000623830318153,0.0642545227698,NaN,NaN,0.137504892775,4.28898605039e-05
1980,40,1603,1603,4,272,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,275,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,4,279,3,2,0.000623830318153,0.00249532127261,NaN,NaN,0.00500937695679,1.56250061035e-06
1980,40,1603,1603,4,282,3,2,0.000623830318153,0.0237055520898,NaN,NaN,0.0486229652793,1.51662399499e-05
1980,40,1603,1603,5,6,2,2,0.000623830318153,0.00311915159077,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,5,7,2,2,0.000623830318153,0.00249532127261,-1.55665706336e-06,0.999999999982,0.00250312500244,1.56152526665e-06
1980,40,1603,1603,5,9,2,4,0.000623830318153,0.000623830318153,NaN,NaN,0.012002436979,2.49582802641e-06
1980,40,1603,1603,5,14,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,15,2,4,0.000623830318153,0.000623830318153,NaN,NaN,0.00250312500244,5.20508422217e-07
1980,40,1603,1603,5,16,2,3,0.000623830318153,0.00124766063631,NaN,NaN,0.00375938967962,1.17261062995e-06
1980,40,1603,1603,5,18,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,24,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,28,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,35,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00375938967962,1.17261062995e-06
1980,40,1603,1603,5,39,2,3,0.000623830318153,0.00249532127261,NaN,NaN,0.00628138242138,1.95925839719e-06
1980,40,1603,1603,5,43,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,50,2,4,0.000623830318153,0.000623830318153,NaN,NaN,0.00691386081469,1.43769199723e-06
1980,40,1603,1603,5,51,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,56,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,57,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,5,59,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,60,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,61,2,2,0.000623830318153,0.00499064254523,-3.11331412672e-06,0.999999999982,0.00501880486383,3.13088263495e-06
1980,40,1603,1603,5,62,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00187617041199,5.85205992509e-07
1980,40,1603,1603,5,63,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00818120431222,2.55184164449e-06
1980,40,1603,1603,5,65,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,66,2,4,0.000623830318153,0.000623830318153,NaN,NaN,0.00187617041199,3.9013732834e-07
1980,40,1603,1603,5,67,2,2,0.000623830318153,0.00187149095446,-1.16749279755e-06,1.00000000001,0.00187617041199,1.17041198502e-06
1980,40,1603,1603,5,70,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,71,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,72,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00187617041199,5.85205992509e-07
1980,40,1603,1603,5,73,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00187617041199,5.85205992509e-07
1980,40,1603,1603,5,74,2,2,0.000623830318153,0.00124766063631,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,5,75,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,76,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,5,80,2,5,0.000623830318153,0.000623830318153,NaN,NaN,0.00818120431222,1.27592082224e-06
1980,40,1603,1602,5,83,2,2,0.000624219725343,0.00561797752809,-3.50685238959e-06,1.00000000001,0.00565324638203,3.52886790389e-06
1980,40,1603,1603,5,84,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,86,2,2,0.000623830318153,0.00124766063631,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,5,88,2,2,0.000623830318153,0.00311915159077,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,5,90,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,91,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,92,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,93,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.0965034302197,3.01008827884e-05
1980,40,1603,1603,5,94,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1602,5,95,2,2,0.000624219725343,0.00187265917603,-1.16895079649e-06,0.999999999974,0.00187734448334,1.17187545776e-06
1980,40,1603,1603,5,96,2,3,0.000623830318153,0.00124766063631,NaN,NaN,0.00375938967962,1.17261062995e-06
1980,40,1603,1603,5,98,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.0824281936573,2.5710603137e-05
1980,40,1603,1603,5,99,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,5,100,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,5,101,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,102,2,3,0.000623830318153,0.00124766063631,NaN,NaN,0.00501880486383,1.56544131748e-06
1980,40,1603,1603,5,103,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,5,104,2,5,0.000623830318153,0.000623830318153,NaN,NaN,0.0158527284494,2.47235315805e-06
1980,40,1603,1603,5,105,2,3,0.000623830318153,0.00249532127261,NaN,NaN,0.00564969760196,1.76222632625e-06
1980,40,1603,1602,5,106,2,4,0.000624219725343,0.00249687890137,NaN,NaN,0.15344351465,3.19274895235e-05
1980,40,1603,1603,5,107,2,5,0.000623830318153,0.000623830318153,NaN,NaN,0.0491144086907,7.65976429986e-06
1980,40,1603,1603,5,108,2,4,0.000623830318153,0.000623830318153,NaN,NaN,0.0498018603138,1.03559701214e-05
1980,40,1603,1603,5,109,2,3,0.000623830318153,0.00249532127261,NaN,NaN,0.0853613078439,2.66254859151e-05
1980,40,1603,1603,5,110,2,3,0.000623830318153,0.00124766063631,NaN,NaN,0.00250312500244,7.80762633325e-07
1980,40,1603,1603,5,111,2,5,0.000623830318153,0.000623830318153,NaN,NaN,0.0809675700385,1.26275062443e-05
1980,40,1603,1603,5,112,2,4,0.000623830318153,0.000623830318153,NaN,NaN,0.0132826223857,2.76203418294e-06
1980,40,1603,1603,5,113,2,4,0.000623830318153,0.000623830318153,NaN,NaN,0.00313086426698,6.51042683921e-07
1980,40,1603,1603,5,114,2,4,0.000623830318153,0.000623830318153,NaN,NaN,0.0210322288223,4.37351399922e-06
1980,40,1603,1603,5,115,2,9,0.000623830318153,0.000623830318153,NaN,NaN,8.96211257667,0.000698854692504
